l_s,2019-09-24T10:03:02.554Z,-1
l_t,2019-09-24T10:03:02.553Z,38.470001220703125
a_BME,2019-09-24T10:03:01.950Z,962.5629272460938
h,2019-09-24T10:03:01.949Z,70.7578125
p,2019-09-24T10:03:01.949Z,902.798583984375
t,2019-09-24T10:03:01.948Z,25.809999465942383
pm1,2019-09-24T10:03:01.360Z,5.887870788574219
pm25,2019-09-24T10:03:01.359Z,7.202582359313965
pm10,2019-09-24T10:03:01.358Z,12.833206176757812
pm1_a,2019-09-24T10:02:51.360Z,12
pm25_a,2019-09-24T10:02:51.359Z,18.416667938232422
pm10_a,2019-09-24T10:02:51.358Z,20.5
v_G,2019-09-24T10:00:02.134Z,3.3109760429700614
v_B,2019-09-24T10:00:02.133Z,3.3124760887478257
v_P,2019-09-24T10:00:02.132Z,4.971827853144934
v_O,2019-09-24T10:00:02.132Z,4.965890409448531
c,2019-09-24T10:00:02.131Z,358
l_e,2019-09-24T09:03:01.861Z,14
l_p,2019-09-24T09:03:01.860Z,77
l_s,2019-09-24T09:03:01.859Z,-1
l_t,2019-09-24T09:03:01.858Z,37.93199920654297
l_r,2019-09-24T09:03:01.858Z,6.926820278167725
a_BME,2019-09-24T09:03:01.255Z,971.2493286132812
p,2019-09-24T09:03:01.254Z,901.9552612304688
h,2019-09-24T09:03:01.253Z,67.923828125
t,2019-09-24T09:03:01.252Z,25.639999389648438
pm1_a,2019-09-24T09:03:00.664Z,2.5833332538604736
pm25_a,2019-09-24T09:03:00.664Z,3.9166667461395264
pm10_a,2019-09-24T09:03:00.663Z,5
pm1,2019-09-24T09:03:00.360Z,1.1060138940811157
pm25,2019-09-24T09:03:00.359Z,1.5547034740447998
pm10,2019-09-24T09:03:00.358Z,3.748128890991211
v_G,2019-09-24T09:00:01.135Z,3.311351054414503
v_P,2019-09-24T09:00:01.133Z,4.972140350181586
v_B,2019-09-24T09:00:01.133Z,3.312663594470046
v_O,2019-09-24T09:00:01.132Z,4.965890409448531
c,2019-09-24T09:00:01.131Z,358
l_e,2019-09-24T08:03:01.556Z,14
l_p,2019-09-24T08:03:01.555Z,78
l_s,2019-09-24T08:03:01.554Z,-1
l_r,2019-09-24T08:03:01.554Z,6.954758644104004
l_t,2019-09-24T08:03:01.553Z,37.93199920654297
a_BME,2019-09-24T08:03:00.950Z,971.7952270507812
p,2019-09-24T08:03:00.949Z,901.8382568359375
h,2019-09-24T08:03:00.948Z,69.521484375
t,2019-09-24T08:03:00.947Z,25.600000381469727
pm1,2019-09-24T08:03:00.359Z,3.997739315032959
pm25,2019-09-24T08:03:00.359Z,4.812493324279785
pm10,2019-09-24T08:03:00.358Z,6.972428321838379
pm1_a,2019-09-24T08:02:50.359Z,9.583333015441895
pm25_a,2019-09-24T08:02:50.359Z,14.666666030883789
pm10_a,2019-09-24T08:02:50.358Z,16.25
v_G,2019-09-24T08:00:01.134Z,3.3111635486922824
v_B,2019-09-24T08:00:01.133Z,3.312663594470046
v_P,2019-09-24T08:00:01.133Z,4.972140350181586
v_O,2019-09-24T08:00:01.132Z,4.9649529183385726
c,2019-09-24T08:00:01.131Z,358
l_e,2019-09-24T07:03:01.577Z,14
l_p,2019-09-24T07:03:01.576Z,78
l_s,2019-09-24T07:03:01.575Z,-1
l_r,2019-09-24T07:03:01.575Z,6.916006088256836
l_t,2019-09-24T07:03:01.574Z,37.93199920654297
a_BME,2019-09-24T07:03:00.972Z,973.98583984375
h,2019-09-24T07:03:00.971Z,66.7431640625
p,2019-09-24T07:03:00.971Z,901.579833984375
t,2019-09-24T07:03:00.970Z,25.739999771118164
pm1,2019-09-24T07:03:00.370Z,0.574032187461853
pm25,2019-09-24T07:03:00.369Z,0.9288878440856934
pm10,2019-09-24T07:03:00.358Z,3.113619804382324
pm1_a,2019-09-24T07:02:50.360Z,0.4166666865348816
pm25_a,2019-09-24T07:02:50.359Z,1.0833333730697632
pm10_a,2019-09-24T07:02:50.358Z,1.25
v_B,2019-09-24T07:00:01.133Z,3.312663594470046
v_G,2019-09-24T07:00:01.133Z,3.311726065858944
v_O,2019-09-24T07:00:01.132Z,4.968702882778406
v_P,2019-09-24T07:00:01.132Z,4.9680778887051
c,2019-09-24T07:00:01.131Z,435
l_e,2019-09-24T06:03:01.555Z,14
l_s,2019-09-24T06:03:01.554Z,-1
l_p,2019-09-24T06:03:01.554Z,78
l_r,2019-09-24T06:03:01.553Z,7.036770343780518
l_t,2019-09-24T06:03:01.552Z,38.470001220703125
a_BME,2019-09-24T06:03:00.949Z,968.2396240234375
p,2019-09-24T06:03:00.949Z,902.1984252929688
h,2019-09-24T06:03:00.948Z,65.609375
t,2019-09-24T06:03:00.947Z,26.6299991607666
pm1,2019-09-24T06:03:00.359Z,1.2042694091796875
pm25,2019-09-24T06:03:00.358Z,1.8429200649261475
pm10,2019-09-24T06:03:00.357Z,7.021892070770264
pm1_a,2019-09-24T06:02:50.370Z,2.9166665077209473
pm25_a,2019-09-24T06:02:50.369Z,4.25
pm10_a,2019-09-24T06:02:50.358Z,5.083333492279053
v_G,2019-09-24T06:00:01.134Z,3.311351054414503
v_B,2019-09-24T06:00:01.133Z,3.312663594470046
v_P,2019-09-24T06:00:01.132Z,4.971202859071627
v_O,2019-09-24T06:00:01.132Z,4.9649529183385726
c,2019-09-24T06:00:01.131Z,358
l_e,2019-09-24T05:03:01.555Z,14
l_p,2019-09-24T05:03:01.555Z,78
l_s,2019-09-24T05:03:01.554Z,-1
l_r,2019-09-24T05:03:01.553Z,6.8871660232543945
l_t,2019-09-24T05:03:01.552Z,39.54600143432617
p,2019-09-24T05:03:00.949Z,903.0601806640625
a_BME,2019-09-24T05:03:00.949Z,960.8853759765625
h,2019-09-24T05:03:00.948Z,63.7548828125
t,2019-09-24T05:03:00.947Z,27.479999542236328
pm1,2019-09-24T05:03:00.359Z,2.042799949645996
pm25,2019-09-24T05:03:00.358Z,3.1775808334350586
pm10,2019-09-24T05:03:00.358Z,9.388692855834961
pm1_a,2019-09-24T05:02:50.359Z,5.1666669845581055
pm25_a,2019-09-24T05:02:50.358Z,8.25
pm10_a,2019-09-24T05:02:50.357Z,10.583333015441895
v_G,2019-09-24T05:00:01.134Z,3.3115385601367233
v_B,2019-09-24T05:00:01.133Z,3.3128511001922667
v_P,2019-09-24T05:00:01.132Z,4.970577864998322
v_O,2019-09-24T05:00:01.132Z,4.96464042130192
c,2019-09-24T05:00:01.131Z,384
l_e,2019-09-24T04:04:42.712Z,14
l_p,2019-09-24T04:04:42.711Z,77
l_s,2019-09-24T04:04:42.711Z,-1
l_r,2019-09-24T04:04:42.710Z,6.855623245239258
l_t,2019-09-24T04:04:42.709Z,44.38800048828125
a_GPS,2019-09-24T04:04:42.708Z,2.702768426051134e-40
longitud,2019-09-24T04:04:42.707Z,-8.570657428208506e-08
latitud,2019-09-24T04:04:42.707Z,0
a_BME,2019-09-24T04:04:42.254Z,961.9468383789062
p,2019-09-24T04:04:42.253Z,902.923095703125
h,2019-09-24T04:04:42.253Z,57.4345703125
t,2019-09-24T04:04:42.252Z,28.739999771118164
pm1_a,2019-09-24T04:04:41.664Z,6.499999523162842
pm25_a,2019-09-24T04:04:41.663Z,9.083333015441895
pm10_a,2019-09-24T04:04:41.662Z,10.25
pm1,2019-09-24T04:04:41.360Z,1.6299808025360107
pm25,2019-09-24T04:04:41.359Z,2.3199284076690674
pm10,2019-09-24T04:04:41.358Z,8.102960586547852
v_G,2019-09-24T04:01:42.135Z,3.3115385601367233
v_B,2019-09-24T04:01:42.134Z,3.3130386059144876
v_P,2019-09-24T04:01:42.133Z,4.969327876851711
v_O,2019-09-24T04:01:42.133Z,4.964015427228615
c,2019-09-24T04:01:42.132Z,384
alert,2019-09-24T03:42:05.539Z,Alerta con acceso a internet
alert,2019-09-24T03:38:04.319Z,Alerta sin acceso a internet
alert,2019-09-24T03:30:29.769Z,Inicio de App por cierre inesperado
l_e,2019-09-24T03:03:01.296Z,14
l_p,2019-09-24T03:03:01.295Z,77
l_s,2019-09-24T03:03:01.295Z,-1
l_r,2019-09-24T03:03:01.294Z,7.053893089294434
l_t,2019-09-24T03:03:01.293Z,40.08399963378906
pm25,2019-09-24T03:03:00.990Z,2.022324562072754
pm10,2019-09-24T03:03:00.980Z,5.369536876678467
a_BME,2019-09-24T03:03:00.690Z,963.2910766601562
p,2019-09-24T03:03:00.689Z,902.776123046875
h,2019-09-24T03:03:00.688Z,58.4697265625
t,2019-09-24T03:03:00.688Z,28.280000686645508
pm1,2019-09-24T03:03:00.100Z,1.3725000619888306
pm1_a,2019-09-24T03:02:50.990Z,5.4166669845581055
pm25_a,2019-09-24T03:02:50.990Z,8.166666030883789
pm10_a,2019-09-24T03:02:50.980Z,10.083333969116211
v_G,2019-09-24T03:00:00.874Z,3.3115385601367233
v_B,2019-09-24T03:00:00.873Z,3.3130386059144876
v_O,2019-09-24T03:00:00.872Z,4.964015427228615
v_P,2019-09-24T03:00:00.872Z,4.970577864998322
c,2019-09-24T03:00:00.871Z,358
l_e,2019-09-24T02:03:01.295Z,14
l_p,2019-09-24T02:03:01.294Z,78
l_s,2019-09-24T02:03:01.294Z,-1
l_r,2019-09-24T02:03:01.293Z,7.028658866882324
l_t,2019-09-24T02:03:01.292Z,40.62200164794922
pm1,2019-09-24T02:03:00.990Z,0.8531520366668701
pm25,2019-09-24T02:03:00.980Z,1.307560920715332
pm10,2019-09-24T02:03:00.970Z,4.396439552307129
a_BME,2019-09-24T02:03:00.689Z,964.9320678710938
p,2019-09-24T02:03:00.688Z,902.6828002929688
t,2019-09-24T02:03:00.687Z,28.260000228881836
h,2019-09-24T02:03:00.687Z,59.896484375
pm1_a,2019-09-24T02:02:50.990Z,1.9999998807907104
pm25_a,2019-09-24T02:02:50.980Z,3.5833332538604736
pm10_a,2019-09-24T02:02:50.970Z,4.25
v_G,2019-09-24T02:00:00.874Z,3.3122885830256052
v_B,2019-09-24T02:00:00.873Z,3.313601123081149
v_O,2019-09-24T02:00:00.872Z,4.965577912411879
v_P,2019-09-24T02:00:00.872Z,4.97151535610828
c,2019-09-24T02:00:00.871Z,358
alert,2019-09-24T01:12:06.219Z,Alerta con acceso a internet
l_e,2019-09-24T01:03:01.295Z,14
l_s,2019-09-24T01:03:01.294Z,-1
l_p,2019-09-24T01:03:01.294Z,79
l_r,2019-09-24T01:03:01.293Z,7.010634422302246
l_t,2019-09-24T01:03:01.292Z,40.62200164794922
pm1,2019-09-24T01:03:00.990Z,0.45268651843070984
pm25,2019-09-24T01:03:00.980Z,0.8191128373146057
pm10,2019-09-24T01:03:00.970Z,3.1498794555664062
p,2019-09-24T01:03:00.689Z,902.2274780273438
a_BME,2019-09-24T01:03:00.689Z,967.851318359375
h,2019-09-24T01:03:00.688Z,55.8701171875
t,2019-09-24T01:03:00.687Z,28.559999465942383
pm25_a,2019-09-24T01:02:50.990Z,1.3333332538604736
pm10_a,2019-09-24T01:02:50.980Z,1.4166665077209473
pm1_a,2019-09-24T01:02:50.100Z,0.4166666865348816
v_G,2019-09-24T01:00:00.874Z,3.3115385601367233
v_B,2019-09-24T01:00:00.874Z,3.3130386059144876
v_P,2019-09-24T01:00:00.873Z,4.969952870925017
v_O,2019-09-24T01:00:00.872Z,4.9649529183385726
c,2019-09-24T01:00:00.872Z,384
alert,2019-09-24T00:38:06.690Z,Alerta sin acceso a internet
l_e,2019-09-24T00:03:01.317Z,14
l_p,2019-09-24T00:03:01.317Z,77
